3,1,373.11,408.52,81.73,239.20,1,-1,-1,-1
3,2,104.13,548.88,73.85,242.11,1,-1,-1,-1
3,3,1354.61,573.75,86.59,224.71,1,-1,-1,-1
3,4,1091.20,209.21,55.98,179.52,1,-1,-1,-1
3,5,1042.11,134.72,61.31,166.61,1,-1,-1,-1
3,6,546.91,146.66,51.73,181.29,1,-1,-1,-1
3,7,1732.91,456.51,73.54,217.73,1,-1,-1,-1
3,8,794.17,143.88,63.17,178.24,1,-1,-1,-1
3,9,908.82,128.88,50.04,165.59,1,-1,-1,-1
3,10,1793.22,202.92,60.48,184.98,1,-1,-1,-1
3,11,-0.56,877.47,43.53,204.40,1,-1,-1,-1
3,12,1634.34,264.24,59.29,175.76,1,-1,-1,-1
3,13,1089.73,978.75,91.12,102.14,1,-1,-1,-1
3,14,250.40,362.37,75.22,228.59,1,-1,-1,-1
3,15,503.28,129.61,47.91,164.72,1,-1,-1,-1
3,16,1442.49,247.32,55.40,168.45,1,-1,-1,-1
3,17,878.21,127.89,46.40,159.89,1,-1,-1,-1
3,18,350.34,99.47,59.20,178.12,1,-1,-1,-1
3,19,415.33,87.01,50.50,177.72,1,-1,-1,-1
3,20,1475.70,72.83,59.91,142.92,1,-1,-1,-1
3,21,286.17,117.21,58.18,172.47,1,-1,-1,-1
3,22,53.19,1070.04,65.35,9.83,1,-1,-1,-1
3,23,1350.56,-1.81,43.64,27.57,1,-1,-1,-1
3,25,1017.98,0.00,65.44,75.87,1,-1,-1,-1
3,26,707.92,-1.39,50.08,154.40,1,-1,-1,-1
3,27,682.31,202.92,78.38,116.42,1,-1,-1,-1
3,28,1214.73,-1.78,70.92,84.00,1,-1,-1,-1
3,29,1191.59,39.01,84.81,116.95,1,-1,-1,-1
3,30,217.37,123.34,51.09,157.92,1,-1,-1,-1
3,31,486.71,39.08,51.73,107.99,1,-1,-1,-1
3,33,757.22,0.03,32.91,45.66,1,-1,-1,-1
4,1,373.37,408.47,81.92,239.59,1,-1,-1,-1
4,2,103.48,548.88,73.95,242.74,1,-1,-1,-1
4,3,1354.37,573.75,86.37,224.24,1,-1,-1,-1
4,4,1086.24,209.65,56.27,178.22,1,-1,-1,-1
4,5,1043.58,135.27,60.73,164.70,1,-1,-1,-1
4,6,546.34,146.16,51.74,181.40,1,-1,-1,-1
4,7,1730.93,456.51,78.14,231.33,1,-1,-1,-1
4,8,794.74,145.24,62.77,177.33,1,-1,-1,-1
4,9,909.49,129.75,49.91,165.20,1,-1,-1,-1
4,10,1794.44,202.54,60.48,184.75,1,-1,-1,-1
4,11,-0.17,876.07,43.87,206.03,1,-1,-1,-1
4,12,1633.37,263.27,59.10,175.06,1,-1,-1,-1
4,13,1091.48,978.75,91.12,102.24,1,-1,-1,-1
4,14,246.42,361.01,75.53,229.76,1,-1,-1,-1
4,15,502.49,130.88,48.07,164.35,1,-1,-1,-1
4,16,1441.60,246.87,55.59,168.59,1,-1,-1,-1
4,17,877.57,129.25,46.47,159.52,1,-1,-1,-1
4,18,348.61,99.47,59.16,177.84,1,-1,-1,-1
4,19,415.58,88.30,49.89,175.07,1,-1,-1,-1
4,20,1474.88,72.83,60.11,143.37,1,-1,-1,-1
4,21,286.55,117.15,58.36,173.21,1,-1,-1,-1
4,22,63.80,1073.41,42.73,6.42,1,-1,-1,-1
4,23,1348.49,-0.52,43.06,27.23,1,-1,-1,-1
4,25,1017.45,0.00,65.19,75.55,1,-1,-1,-1
4,26,707.66,-0.47,49.65,153.03,1,-1,-1,-1
4,27,681.38,202.54,80.05,119.02,1,-1,-1,-1
4,28,1213.98,-1.78,70.28,83.42,1,-1,-1,-1
