3,1,1345,429.31,176.65,364.91,1,-1,-1,-1
3,2,578.61,440.53,95.87,268.21,1,-1,-1,-1
3,3,431.23,435.14,132.4,292.3,1,-1,-1,-1
3,4,1461.2,427.7,156.45,343.96,1,-1,-1,-1
3,6,1010.5,424.96,48.33,105.01,1,-1,-1,-1
3,7,1253.5,444.08,40.96,103.34,1,-1,-1,-1
3,8,935.57,436.97,35.72,78.23,1,-1,-1,-1
3,9,546.19,455.15,41.09,103.39,1,-1,-1,-1
3,10,1690.2,431.61,95.02,146.66,1,-1,-1,-1
3,11,1072.2,470.51,44.92,112.5,1,-1,-1,-1
3,12,649.45,463.42,66,172.68,1,-1,-1,-1
4,1,1345,421.51,181.38,375.83,1,-1,-1,-1
4,2,577.76,440.53,95.69,267.79,1,-1,-1,-1
4,3,430.76,437.73,131.27,289.63,1,-1,-1,-1
4,4,1460.2,425.97,160.14,353.15,1,-1,-1,-1
4,6,1010.3,424.58,48.68,105.8,1,-1,-1,-1
4,7,1253.7,442.73,41.1,103.68,1,-1,-1,-1
4,8,935.77,436.97,35.22,76.93,1,-1,-1,-1
4,9,546.33,456.12,40.4,101.61,1,-1,-1,-1
4,10,1697.1,432.92,84.78,130.84,1,-1,-1,-1
4,11,1091.5,448.39,43.17,108.64,1,-1,-1,-1
4,12,648.9,458.22,68.97,180.68,1,-1,-1,-1
4,18,371.67,444.05,36.09,62.61,1,-1,-1,-1
5,1,1350.9,417.67,183.9,382.07,1,-1,-1,-1
5,2,577.07,443.15,94.67,265.16,1,-1,-1,-1
5,3,432.32,439.92,130.46,287.79,1,-1,-1,-1
5,4,1468.7,428.13,155.79,345.63,1,-1,-1,-1
5,6,1010.3,424.47,48.71,105.9,1,-1,-1,-1
5,7,1253.4,442.29,41.3,104.28,1,-1,-1,-1
5,8,935.66,436.97,35.57,77.5,1,-1,-1,-1
5,9,546.52,456.46,39.98,100.51,1,-1,-1,-1
5,10,1693.8,431.98,91.63,141.47,1,-1,-1,-1
5,11,1096.7,442.62,42.95,108.65,1,-1,-1,-1
5,12,646.43,455.26,70.31,184.49,1,-1,-1,-1
5,18,371.5,443.99,36.15,62.84,1,-1,-1,-1
6,1,1355.1,415.25,183.99,384.23,1,-1,-1,-1
6,2,577.58,441.47,95.38,267.14,1,-1,-1,-1
6,3,433.81,440.62,129.87,286.11,1,-1,-1,-1
6,4,1478.3,427.77,154,343.31,1,-1,-1,-1
6,6,1010.1,424.45,48.55,105.65,1,-1,-1,-1
6,7,1253.3,443.43,41.24,104.24,1,-1,-1,-1
6,8,935.26,435.7,36.4,79.21,1,-1,-1,-1
6,9,545.94,455.28,39.88,100.42,1,-1,-1,-1
6,10,1694.3,431.71,88.11,135.78,1,-1,-1,-1
6,11,1098,441.06,42.81,108.99,1,-1,-1,-1
6,12,650.2,454.3,70.91,185.41,1,-1,-1,-1
6,18,371.14,443.76,36.34,63.18,1,-1,-1,-1
7,1,1361.6,417.01,181.11,381.84,1,-1,-1,-1
7,2,578.43,442.1,94.81,265.15,1,-1,-1,-1
7,3,433.54,438.32,132.23,290.3,1,-1,-1,-1
7,4,1482.4,427.7,153.84,345.3,1,-1,-1,-1
7,6,1012.1,424.45,48.21,105.09,1,-1,-1,-1
7,7,1256,443.86,40.31,101.76,1,-1,-1,-1
7,8,935.2,435.26,36.42,79.11,1,-1,-1,-1
7,9,547.69,457.36,38.57,97.46,1,-1,-1,-1
7,10,1695.2,431.56,86.94,133.97,1,-1,-1,-1
7,11,1098.4,442.04,42.9,109.9,1,-1,-1,-1
7,12,650.09,452.83,71.3,186.47,1,-1,-1,-1
7,18,371.32,445.51,35.06,61.2,1,-1,-1,-1
8,1,1373.1,419.02,175.4,374.59,1,-1,-1,-1
8,2,578.6,441.09,95.59,267.04,1,-1,-1,-1
8,3,442.63,441.13,129.52,284.96,1,-1,-1,-1
8,4,1487.9,428.94,152.52,344.02,1,-1,-1,-1
8,6,1011.4,423.24,48.29,105.11,1,-1,-1,-1
8,7,1254,444.01,39.81,100.78,1,-1,-1,-1
8,8,934.21,435.12,36.38,79.28,1,-1,-1,-1
8,9,547.93,457.69,38.22,96.57,1,-1,-1,-1
8,11,1102.6,442.56,43.05,112.25,1,-1,-1,-1
8,12,648.44,452.37,71.41,187.71,1,-1,-1,-1
8,18,371.07,445.71,34.96,61.03,1,-1,-1,-1
8,20,657.19,451.21,39.02,75.4,1,-1,-1,-1
9,1,1385.5,422.3,169.76,367.88,1,-1,-1,-1
9,2,578.43,440.72,95.65,266.99,1,-1,-1,-1
9,3,445.27,440.94,129.25,285.33,1,-1,-1,-1
9,4,1493.7,428.22,152.56,346.11,1,-1,-1,-1
9,6,1012.7,425.23,47.69,103.92,1,-1,-1,-1
9,7,1253.9,445.29,39.56,100.1,1,-1,-1,-1
9,8,933.95,435.08,36.62,80.05,1,-1,-1,-1
9,10,1697.9,434.78,79.8,123.22,1,-1,-1,-1
9,11,1097.2,441.64,43.53,114.54,1,-1,-1,-1
9,12,652.94,451.08,66.11,172.99,1,-1,-1,-1
9,20,657.15,451.53,39.01,75.37,1,-1,-1,-1
9,24,1380.2,437,46.36,121.66,1,-1,-1,-1
10,1,1394.1,416.31,170.03,376.33,1,-1,-1,-1
10,2,578.57,441.78,95.21,265.42,1,-1,-1,-1
10,3,446.83,442.04,128.37,284.06,1,-1,-1,-1
10,4,1507.3,421.98,155.26,356.09,1,-1,-1,-1
10,6,1011.6,425.98,47.17,102.67,1,-1,-1,-1
10,7,1253.6,445.75,39.4,99.81,1,-1,-1,-1
10,8,934.68,435.07,37.1,80.94,1,-1,-1,-1
10,10,1700.4,437.77,76.3,118.15,1,-1,-1,-1
10,11,1084.7,443.79,51.34,134.79,1,-1,-1,-1
10,12,656.15,451.93,63.72,166.41,1,-1,-1,-1
10,20,666.55,449.7,40.14,77.86,1,-1,-1,-1
10,24,1380.2,437.06,46.88,122.38,1,-1,-1,-1
11,1,1401,411.8,170.1,385.1,1,-1,-1,-1
11,2,579.08,442.18,95.04,264.27,1,-1,-1,-1
11,3,447.92,443.62,127.34,282.15,1,-1,-1,-1
11,4,1522.3,419.7,156.52,362.04,1,-1,-1,-1
11,6,1011.2,425.05,47.7,103.65,1,-1,-1,-1
11,7,1253.5,445.91,39.47,100.06,1,-1,-1,-1
11,8,934.66,435.08,37.02,80.78,1,-1,-1,-1
11,9,548.12,456.69,38.46,97.88,1,-1,-1,-1
11,10,1695,433.71,87.14,135.89,1,-1,-1,-1
11,11,1090.3,442.3,46.71,123.75,1,-1,-1,-1
11,12,656.25,453.51,67.82,177.45,1,-1,-1,-1
11,20,669.04,449.44,40.47,78.52,1,-1,-1,-1
11,24,1381.2,435.74,47.15,122.76,1,-1,-1,-1
12,1,1411.8,416.03,165.16,381.88,1,-1,-1,-1
